edge_type_id target_query source_query weight_function dynamics_params target_sections syn_weight delay distance_range model_template weight_sigma
241 node_type_id=='471767045' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 5.1924832913e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
242 node_type_id=='485574832' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 5.66198132145e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
243 node_type_id=='485835055' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.01543850568e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
244 node_type_id=='485880739' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.80250771153e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
245 node_type_id=='486052980' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00011119968022600004 1.5 "[50.0, 1e+20]" exp2syn 90.0
246 node_type_id=='486110216' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000198203424893 1.5 "[50.0, 1e+20]" exp2syn 90.0
247 node_type_id=='487664663' pop_name=='i4Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.063567673899999e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
248 node_type_id=='471129934' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00103795967626 1.5 "[0.0, 1e+20]" exp2syn 30.0
249 node_type_id=='471143169' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00044308964526699996 1.5 "[0.0, 1e+20]" exp2syn 30.0
250 node_type_id=='471758398' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0006198463559269999 1.5 "[0.0, 1e+20]" exp2syn 30.0
251 node_type_id=='471767045' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000794301297115 1.5 "[0.0, 1e+20]" exp2syn 30.0
252 node_type_id=='485574832' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000835992146815 1.5 "[0.0, 1e+20]" exp2syn 30.0
253 node_type_id=='485835055' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000647903145051 1.5 "[0.0, 1e+20]" exp2syn 30.0
254 node_type_id=='485880739' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0007721614098510001 1.5 "[0.0, 1e+20]" exp2syn 30.0
255 node_type_id=='486052980' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000897951825332 1.5 "[0.0, 1e+20]" exp2syn 30.0
256 node_type_id=='486110216' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000688643322757 1.5 "[0.0, 1e+20]" exp2syn 30.0
257 node_type_id=='487664663' pop_name=='e4Nr5a1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000890493189227 1.5 "[0.0, 1e+20]" exp2syn 30.0
258 node_type_id=='471129934' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00248793156534 1.5 "[0.0, 1e+20]" exp2syn 30.0
259 node_type_id=='471143169' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00105928050119 1.5 "[0.0, 1e+20]" exp2syn 30.0
260 node_type_id=='471758398' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00148324896992 1.5 "[0.0, 1e+20]" exp2syn 30.0
261 node_type_id=='471767045' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0018948621084400002 1.5 "[0.0, 1e+20]" exp2syn 30.0
262 node_type_id=='485574832' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00199590108844 1.5 "[0.0, 1e+20]" exp2syn 30.0
263 node_type_id=='485835055' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0015455955545699998 1.5 "[0.0, 1e+20]" exp2syn 30.0
264 node_type_id=='485880739' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0018438204056700001 1.5 "[0.0, 1e+20]" exp2syn 30.0
265 node_type_id=='486052980' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0021445250363 1.5 "[0.0, 1e+20]" exp2syn 30.0
266 node_type_id=='486110216' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0016442408136899999 1.5 "[0.0, 1e+20]" exp2syn 30.0
267 node_type_id=='487664663' pop_name=='e5noRbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00213561632747 1.5 "[0.0, 1e+20]" exp2syn 30.0
268 node_type_id=='471129934' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000371022673251 3.5 "[0.0, 1e+20]" exp2syn 30.0
269 node_type_id=='471143169' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00015928330577200006 3.5 "[0.0, 1e+20]" exp2syn 30.0
270 node_type_id=='471758398' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000222812620574 3.5 "[0.0, 1e+20]" exp2syn 30.0
271 node_type_id=='471767045' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000289291341324 3.5 "[0.0, 1e+20]" exp2syn 30.0
272 node_type_id=='485574832' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000303134391985 3.5 "[0.0, 1e+20]" exp2syn 30.0
273 node_type_id=='485835055' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000235614636973 3.5 "[0.0, 1e+20]" exp2syn 30.0
274 node_type_id=='485880739' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000280211741334 3.5 "[0.0, 1e+20]" exp2syn 30.0
275 node_type_id=='486052980' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00032487208586 3.5 "[0.0, 1e+20]" exp2syn 30.0
276 node_type_id=='486110216' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000249417434365 3.5 "[0.0, 1e+20]" exp2syn 30.0
277 node_type_id=='487664663' pop_name=='e6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000317672886199 3.5 "[0.0, 1e+20]" exp2syn 30.0
278 node_type_id=='471129934' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.59978452505e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
279 node_type_id=='471143169' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.75137421365e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
280 node_type_id=='471758398' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.97242993378e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
281 node_type_id=='471767045' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.03266312144e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
282 node_type_id=='485574832' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.89352157029e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
283 node_type_id=='485835055' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.12163274865e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
284 node_type_id=='485880739' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.91798505929e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
285 node_type_id=='486052980' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.83984271597e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
286 node_type_id=='486110216' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.10020546365e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
287 node_type_id=='487664663' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.26272860116e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
288 node_type_id=='471129934' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
289 node_type_id=='471767045' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
290 node_type_id=='485574832' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
291 node_type_id=='485835055' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
292 node_type_id=='485880739' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
293 node_type_id=='486052980' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
294 node_type_id=='486110216' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
295 node_type_id=='487664663' pop_name=='e4Rorb' DirectionRule_EE GABA_InhToExc.json "[""basal"", ""apical""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 30.0
296 node_type_id=='471129934' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000141504901575 1.5 "[50.0, 1e+20]" exp2syn 90.0
297 node_type_id=='471758398' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.65957848175e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
298 node_type_id=='471767045' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.06490679273e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
299 node_type_id=='485574832' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.42190421313e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
300 node_type_id=='485835055' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.36200363117e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
301 node_type_id=='485880739' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.75222640092e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
302 node_type_id=='486052980' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.63460178045e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
303 node_type_id=='486110216' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000151621195414 1.5 "[50.0, 1e+20]" exp2syn 90.0
304 node_type_id=='487664663' pop_name=='i23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.20743031685e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
305 node_type_id=='471129934' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000527982762005 1.5 "[50.0, 300.0]" exp2syn 90.0
306 node_type_id=='471129934' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000527982762005 1.5 "[50.0, 300.0]" exp2syn 90.0
307 node_type_id=='471758398' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000317794394702 1.5 "[50.0, 300.0]" exp2syn 90.0
308 node_type_id=='471767045' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000162613049715 1.5 "[50.0, 300.0]" exp2syn 90.0
309 node_type_id=='471767045' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000162613049715 1.5 "[50.0, 300.0]" exp2syn 90.0
310 node_type_id=='485574832' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000151481725623 1.5 "[50.0, 300.0]" exp2syn 90.0
311 node_type_id=='485574832' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000151481725623 1.5 "[50.0, 300.0]" exp2syn 90.0
312 node_type_id=='485835055' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.97306198915e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
313 node_type_id=='485835055' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.97306198915e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
314 node_type_id=='485880739' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000153438804743 1.5 "[50.0, 300.0]" exp2syn 90.0
315 node_type_id=='485880739' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000153438804743 1.5 "[50.0, 300.0]" exp2syn 90.0
316 node_type_id=='486052980' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000307187417278 1.5 "[50.0, 300.0]" exp2syn 90.0
317 node_type_id=='486052980' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000307187417278 1.5 "[50.0, 300.0]" exp2syn 90.0
318 node_type_id=='486110216' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00064801643709 1.5 "[50.0, 300.0]" exp2syn 90.0
319 node_type_id=='487664663' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000181018288093 1.5 "[50.0, 300.0]" exp2syn 90.0
320 node_type_id=='487664663' pop_name=='i6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000181018288093 1.5 "[50.0, 300.0]" exp2syn 90.0
321 node_type_id=='471129934' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.90276561075e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
322 node_type_id=='471143169' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.3973620297e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
323 node_type_id=='471758398' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.15196452897e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
324 node_type_id=='471767045' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.50183456292e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
325 node_type_id=='485574832' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.7270560169e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
326 node_type_id=='485835055' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.45307983103e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
327 node_type_id=='485880739' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.31319957775e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
328 node_type_id=='486052980' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 5.35085345015e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
329 node_type_id=='486110216' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.51400118265e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
330 node_type_id=='487664663' pop_name=='i6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.87464502972e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
331 node_type_id=='471129934' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.0007122212488600001 1.5 "[50.0, 1e+20]" exp2syn 90.0
332 node_type_id=='471143169' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.517889623800001e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
333 node_type_id=='471758398' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00033215716231800005 1.5 "[50.0, 1e+20]" exp2syn 90.0
334 node_type_id=='471767045' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00020014676503400002 1.5 "[50.0, 1e+20]" exp2syn 90.0
335 node_type_id=='485574832' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000218164481352 1.5 "[50.0, 1e+20]" exp2syn 90.0
336 node_type_id=='485835055' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00011624638648200002 1.5 "[50.0, 1e+20]" exp2syn 90.0
337 node_type_id=='485880739' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00018505596622 1.5 "[50.0, 1e+20]" exp2syn 90.0
338 node_type_id=='486052980' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00042806827601199997 1.5 "[50.0, 1e+20]" exp2syn 90.0
339 node_type_id=='486110216' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00076112009461 1.5 "[50.0, 1e+20]" exp2syn 90.0
340 node_type_id=='487664663' pop_name=='i5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00030997160237800005 1.5 "[50.0, 1e+20]" exp2syn 90.0
341 node_type_id=='471129934' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.022391384088 1.5 "[0.0, 1e+20]" exp2syn 30.0
342 node_type_id=='471143169' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00953352451066 1.5 "[0.0, 1e+20]" exp2syn 30.0
343 node_type_id=='471758398' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.013349240729200004 1.5 "[0.0, 1e+20]" exp2syn 30.0
344 node_type_id=='471767045' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0170537589759 1.5 "[0.0, 1e+20]" exp2syn 30.0
345 node_type_id=='485574832' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.017963109796 1.5 "[0.0, 1e+20]" exp2syn 30.0
346 node_type_id=='485835055' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0139103599911 1.5 "[0.0, 1e+20]" exp2syn 30.0
347 node_type_id=='485880739' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.016594383651 1.5 "[0.0, 1e+20]" exp2syn 30.0
348 node_type_id=='486052980' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.019300725326599998 1.5 "[0.0, 1e+20]" exp2syn 30.0
349 node_type_id=='486110216' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.014798167323200002 1.5 "[0.0, 1e+20]" exp2syn 30.0
350 node_type_id=='487664663' pop_name=='LIFe5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0192205469472 1.5 "[0.0, 1e+20]" exp2syn 30.0
351 node_type_id=='471129934' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0012266923638099999 1.8 "[0.0, 1e+20]" exp2syn 30.0
352 node_type_id=='471143169' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000522398673419 1.8 "[0.0, 1e+20]" exp2syn 30.0
353 node_type_id=='471758398' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0007314280549 1.8 "[0.0, 1e+20]" exp2syn 30.0
354 node_type_id=='471767045' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000934646421982 1.8 "[0.0, 1e+20]" exp2syn 30.0
355 node_type_id=='485574832' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00098441798224 1.8 "[0.0, 1e+20]" exp2syn 30.0
356 node_type_id=='485835055' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0007623689847100001 1.8 "[0.0, 1e+20]" exp2syn 30.0
357 node_type_id=='485880739' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000909396317645 1.8 "[0.0, 1e+20]" exp2syn 30.0
358 node_type_id=='486052980' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00105769394567 1.8 "[0.0, 1e+20]" exp2syn 30.0
359 node_type_id=='486110216' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000810966625951 1.8 "[0.0, 1e+20]" exp2syn 30.0
360 node_type_id=='487664663' pop_name=='LIFe23Cux2' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00105293410472 1.8 "[0.0, 1e+20]" exp2syn 30.0
361 node_type_id=='471129934' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.0005409114246649999 0.9 "[0.0, 50.0]" exp2syn 90.0
362 node_type_id=='471143169' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 6.98717883595e-05 0.9 "[0.0, 50.0]" exp2syn 90.0
363 node_type_id=='471767045' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.00016840459746299998 0.9 "[0.0, 50.0]" exp2syn 90.0
364 node_type_id=='485574832' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.000153546341004 0.9 "[0.0, 50.0]" exp2syn 90.0
365 node_type_id=='485835055' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 9.273891577200001e-05 0.9 "[0.0, 50.0]" exp2syn 90.0
366 node_type_id=='485880739' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.000156540181299 0.9 "[0.0, 50.0]" exp2syn 90.0
367 node_type_id=='486052980' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.00029428934158 0.9 "[0.0, 50.0]" exp2syn 90.0
368 node_type_id=='486110216' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.000736681634855 0.9 "[0.0, 50.0]" exp2syn 90.0
369 node_type_id=='487664663' pop_name=='LIFi6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.00015111610268 0.9 "[0.0, 50.0]" exp2syn 90.0
370 node_type_id=='471129934' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00518979838128 1.5 "[0.0, 1e+20]" exp2syn 30.0
371 node_type_id=='471143169' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00221544822632 1.5 "[0.0, 1e+20]" exp2syn 30.0
372 node_type_id=='471758398' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0030992317796300003 1.5 "[0.0, 1e+20]" exp2syn 30.0
373 node_type_id=='471767045' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0039715064855700005 1.5 "[0.0, 1e+20]" exp2syn 30.0
374 node_type_id=='485574832' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00417996073405 1.5 "[0.0, 1e+20]" exp2syn 30.0
375 node_type_id=='485835055' pop_name=='LIFe4Scnn1a' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00323951572526 1.5 "[0.0, 1e+20]" exp2syn 30.0
